country,year,region,gym_memberships,fitness_participation_rate,total_health_club_revenue_usd,number_of_gyms,gym_penetration_rate,urban_population_percentage,obesity_rate,gdp_per_capita_usd,population_total,average_membership_cost_usd,insufficient_physical_activity_pct,memberships_per_100k,gyms_per_100k,revenue_per_membership_usd,periodo,gym_memberships_norm,total_health_club_revenue_usd_norm,number_of_gyms_norm,gdp_per_capita_usd_norm,population_total_norm,average_membership_cost_usd_norm,memberships_per_100k_norm,gyms_per_100k_norm,revenue_per_membership_usd_norm
United Arab Emirates,2020,Asia,1020035.0,0.2434,346770982.0,649.0,0.1085,0.852,0.3083,37991.7493,9401038.0,28.33,0.6465,10850.238026907242,6.903492997262643,339.9598856901969,covid,0.009903915430518441,0.004084366205587217,0.010380845251486422,0.2751622066450843,0.006354869486062995,0.2715316573556797,0.3541332504986912,0.2331209296427749,0.27153213215931565
United Arab Emirates,2021,Asia,1263549.0,0.2386,485657598.0,786.0,0.132,0.8536,0.3125,44118.5047,9575152.0,32.03,0.6539,13196.12471948226,8.208746973416194,384.359924308436,covid,0.012273050959315817,0.005720989996519928,0.012582355776956452,0.31966473067486617,0.006474885689553237,0.3145949720670391,0.43234691945758774,0.279142081105716,0.3145953641297041
United Arab Emirates,2022,Asia,1486960.0,0.2509,643258791.0,905.0,0.1476,0.8551,0.3155,50759.7589,10074977.0,36.05,0.6614,14758.941881455412,8.982650779252399,432.5999293861301,post_covid,0.014446605406387241,0.0075781441944678275,0.014494616744335529,0.3679043869574379,0.0068194134065059815,0.36138268156424574,0.4844524472039759,0.30642868196411066,0.36138294795986997
United Arab Emirates,2023,Asia,1625242.0,0.2635,692353206.0,992.0,0.155,0.8567,0.3155,49850.6872,10483751.0,35.5,0.6614,15502.485703828717,9.462262123547193,426.0000701434002,post_covid,0.01579194406943396,0.008156667092534,0.01589265627510847,0.3613012205940403,0.007101179970742747,0.35498137802607077,0.5092427708643666,0.3233390049528827,0.3549817988080573
United Arab Emirates,2024,Asia,1725692.0,0.267,740321815.0,1052.0,0.1571,0.8582,0.3155,50273.506,10986400.0,35.75,0.6614,15707.52930896381,9.575475132891576,428.99996928768286,post_covid,0.016769217096314123,0.008721923623136984,0.016856821468744978,0.3643724226543092,0.0074476542615416865,0.357891061452514,0.5160790825689917,0.3273307131918931,0.3578913762939865
United Arab Emirates,2025,Asia,1740673.0,0.2693,746748727.0,1061.0,0.1584,0.8582,0.3155,50273.506,10986400.0,35.75,0.6614,15843.888807980777,9.657394596956237,429.0000057449044,post_covid,0.016914966496171684,0.008797657609494828,0.017001446247790455,0.3643724226543092,0.0074476542615416865,0.357891061452514,0.5206254132802194,0.33021906146154756,0.35789141165354554
United Arab Emirates,2026,Asia,1753500.0,0.2713,752251432.0,1069.0,0.1596,0.8582,0.3155,50273.506,10986400.0,35.75,0.6614,15960.642248598268,9.730211898347047,428.9999612204163,post_covid,0.017039759737742532,0.008862500847647338,0.01713000160694199,0.3643724226543092,0.0074476542615416865,0.357891061452514,0.5245180629052723,0.3327864821456849,0.35789136846961106
Argentina,2000,South America,1526777.0,0.4693,153715931.0,1532.0,0.041,0.8918,0.182,7637.0149,37213984.0,8.39,0.3395,4102.696986165201,4.116732032775636,100.68001482862265,pre_covid,0.014833983008291547,0.001809427852806501,0.024570143017837057,0.05467645050511362,0.025526241040326927,0.039455307262569836,0.12916503574324237,0.1348642295822949,0.039456555078089026
Argentina,2001,South America,1555313.0,0.469,151923019.0,1583.0,0.0413,0.8937,0.1881,7141.4751,37624825.0,8.14,0.3408,4133.741485840798,4.207328539069617,97.68002903595611,pre_covid,0.015111608325315462,0.0017883003855331335,0.02538968343242809,0.05107702953635528,0.025809432380817263,0.03654562383612663,0.13020008327060456,0.13805851637577798,0.0365468935526056
Argentina,2002,South America,1135791.0,0.4688,79323612.0,1477.0,0.0299,0.8956,0.1942,2569.6996,38029349.0,5.82,0.3422,2986.616994153647,3.8838424502086535,69.83997231885091,pre_covid,0.01103009976600416,0.0009327973851302235,0.023686324923670257,0.017869314234465097,0.026088269434131107,0.00954376163873371,0.09195406928730465,0.12665291825954328,0.009545051712202659
Argentina,2003,South America,1308519.0,0.4685,97353789.0,1590.0,0.0341,0.8975,0.2004,3320.4778,38424282.0,6.2,0.3435,3405.448148647254,4.138008356278459,74.39998120012014,pre_covid,0.012710561840538327,0.0011452629018429913,0.025502169371685684,0.023322694156656283,0.026360495442912777,0.013966480446927377,0.10591822253090293,0.1356143984570019,0.013967766789762574
Argentina,2004,South America,1497249.0,0.4682,119839811.0,1713.0,0.0386,0.8994,0.2067,4242.021,38815916.0,6.67,0.3449,3857.306884114238,4.4131381570384685,80.04000069460724,pre_covid,0.014546706572873751,0.0014102355797620525,0.027478708018640528,0.030016448962418913,0.026630447461921572,0.019436685288640596,0.12098354075955395,0.14531503179279007,0.019437975270816463
Argentina,2005,South America,1672144.0,0.4678,142266033.0,1835.0,0.0426,0.9012,0.2131,5067.6534,39216789.0,7.09,0.3463,4263.84730274577,4.679118425529433,85.08001284578361,pre_covid,0.016248251282044546,0.0016745035814098037,0.029439177245701432,0.03601354258243948,0.026906767893028455,0.024324953445065176,0.13453791140409482,0.15469306736748226,0.024326241568641875
Argentina,2006,South America,1848382.0,0.4674,166132556.0,1963.0,0.0467,0.903,0.2197,5869.3803,39622115.0,7.49,0.3478,4665.026084548995,4.9543039285005355,89.87999017519105,pre_covid,0.017962861971057054,0.001955743923161976,0.031496062992125984,0.04183699534057841,0.027186157762285872,0.028980446927374302,0.1479135209476437,0.16439566467345582,0.028981700068715505
Argentina,2007,South America,2078412.0,0.467,203518133.0,2112.0,0.0519,0.9048,0.2264,7185.2516,40016763.0,8.16,0.3493,5193.853385892307,5.2777882109055145,97.92001441485134,pre_covid,0.020200812338137634,0.002396291230873374,0.03389040655632332,0.05139500611873847,0.027458187321511535,0.03677839851024209,0.16554503043810895,0.1758011990969641,0.036779653396121166
Argentina,2008,South America,2345533.0,0.4664,255006310.0,2278.0,0.058,0.9065,0.2333,8944.1103,40424148.0,9.06,0.3509,5802.306581699631,5.635245546795446,108.71998390131368,pre_covid,0.022799619189439343,0.0030030219429958037,0.03655793025871766,0.06417071633588554,0.02773899645264902,0.04725325884543762,0.18583132857197962,0.18840456863046143,0.04725445489950533
Argentina,2009,South America,2407632.0,0.4658,249912250.0,2383.0,0.0589,0.9082,0.2405,8150.2353,40854831.0,8.65,0.3527,5893.139051291144,5.83284752787253,103.80002010273995,pre_covid,0.023403777255106156,0.002942994130175894,0.03824521934758155,0.05840429692502689,0.028035864818017616,0.042481378026070764,0.18885975306061142,0.1953716959992854,0.042482622510673564
Argentina,2010,South America,2722116.0,0.465,317834265.0,2572.0,0.0659,0.9099,0.248,10260.1313,41288694.0,9.73,0.3545,6592.884725295502,6.229308197541923,116.76000030858347,pre_covid,0.026463376364965603,0.0037433792851939156,0.04128233970753656,0.07372981448042672,0.028334925146853245,0.0550512104283054,0.2121898127242866,0.20935026021842842,0.05505240063033993
Argentina,2011,South America,3050437.0,0.464,401559486.0,2766.0,0.0731,0.9111,0.2558,12704.2832,41730660.0,10.97,0.3565,7309.822082852273,6.62822011441947,131.63998666420582,pre_covid,0.029657594955889672,0.004729987588687314,0.04439980716696127,0.09148324538484755,0.028639570846749684,0.0694832402234637,0.2360930563573625,0.22341525146334618,0.06948437690986405
Argentina,2012,South America,3224651.0,0.4628,429136502.0,2913.0,0.0765,0.912,0.264,12949.7175,42161721.0,11.09,0.3586,7648.290732724122,6.90911075475311,133.07998353930395,pre_covid,0.03135251425011467,0.005054951950037525,0.04676201189137072,0.09326599091986315,0.028936699766266248,0.07087988826815642,0.24737786180761334,0.23331900271749764,0.07088101802547588
Argentina,2013,South America,3382898.0,0.4615,450602007.0,3055.0,0.0794,0.913,0.2724,12963.6758,42582455.0,11.1,0.3609,7944.347032128609,7.174316276504021,133.19999804901005,pre_covid,0.032892091399788194,0.005307898973870153,0.049043869516310463,0.09336737893694719,0.029226710318888457,0.07099627560521414,0.2572486068304265,0.24266972197082953,0.07099741911052274
Argentina,2014,South America,3482399.0,0.4602,448393688.0,3180.0,0.0809,0.914,0.2812,12233.1444,43024071.0,10.73,0.3632,8094.071339739096,7.391211305875727,128.75999792097343,pre_covid,0.03386013165312421,0.005281876398639659,0.051052547003053186,0.08806106440984687,0.029531114764944185,0.06668994413407822,0.2622405305527493,0.2503170911270527,0.06669109953485344
Argentina,2015,South America,3750842.0,0.4587,515815811.0,3354.0,0.0863,0.9149,0.2903,13679.6265,43477012.0,11.46,0.3657,8627.184407244913,7.714421589045724,137.52000510818638,pre_covid,0.03647180017631776,0.006076370884249356,0.053848626064599066,0.09856778455961807,0.029843325495988636,0.07518621973929238,0.2800149307876526,0.26171296477915235,0.07518735839644503
Argentina,2016,South America,3819358.0,0.4572,502780351.0,3463.0,0.087,0.9159,0.2997,12699.9623,43900313.0,10.97,0.3683,8700.07008833855,7.888326445417372,131.640016725324,pre_covid,0.037138388914094975,0.0059227625339548125,0.05560019283303873,0.09145185993797948,0.03013510547320829,0.0694832402234637,0.28244499552647595,0.26784456972457876,0.06948440606589511
Argentina,2017,South America,4107942.0,0.4556,586614133.0,3632.0,0.0928,0.9168,0.3093,14532.5009,44288894.0,11.9,0.371,9275.33209567166,8.200701512212069,142.8000037488358,pre_covid,0.039946008219114246,0.006910650107693858,0.058315924795114896,0.10476275416463703,0.030402953069429396,0.08030726256983241,0.3016246738752175,0.2788584111108883,0.08030838561492629
Argentina,2018,South America,3993812.0,0.4539,502741056.0,3675.0,0.0894,0.9177,0.3192,11752.7999,44654882.0,10.49,0.3737,8943.729825554125,8.229783251918569,125.88000036055779,pre_covid,0.038835643156318496,0.005922299486227704,0.059006909850554394,0.0845720165764988,0.030655227385584252,0.06389664804469274,0.2905687988139534,0.27988378638059846,0.06389781360812939
Argentina,2019,South America,3912414.0,0.4522,449301591.0,3719.0,0.087,0.9186,0.3292,9955.9748,44973465.0,9.57,0.3764,8699.383069550011,8.269320587150668,114.839991626653,pre_covid,0.038043726084720765,0.005292575022398043,0.05971396432588784,0.07152053223128317,0.0308748255922565,0.05318901303538175,0.28242208979097494,0.2812778090967901,0.05319020001456914
Argentina,2020,South America,2981416.0,0.4505,316626349.0,2923.0,0.066,0.9194,0.3394,8535.5994,45191965.0,8.85,0.3792,6597.225856410537,6.4679639400499624,106.19998987058499,covid,0.02898609309836557,0.0037291453430043507,0.04692270609031014,0.06120344166001422,0.031025436918529044,0.044809124767225324,0.21233454937888,0.21776487704712374,0.0448103334328027
Argentina,2021,South America,3750700.0,0.4487,448733728.0,3512.0,0.0828,0.9203,0.3497,10738.0179,45312281.0,9.97,0.3821,8277.446902308891,7.7506581493878,119.63999466766204,covid,0.036470418665418634,0.005285883390601136,0.05638759440784188,0.07720100902166968,0.031108370338811916,0.05784450651769088,0.26835441303112345,0.26299060749272835,0.05784568345211351
Argentina,2022,South America,4378795.0,0.4468,610053685.0,3900.0,0.0964,0.9211,0.3603,13962.1894,45407904.0,11.61,0.3851,9643.24404843703,8.588813084171425,139.31999214395742,post_covid,0.04258112351179292,0.00718685907265276,0.06262252932669131,0.10062021874805896,0.031174282955984272,0.07693202979515829,0.31389114171899285,0.2925425996013898,0.0769331510055816
Argentina,2023,South America,4658949.0,0.4471,657470944.0,4133.0,0.1023,0.9219,0.3603,14261.8466,45538401.0,11.76,0.3851,10230.813769679791,9.07585665996485,141.1200131188386,post_covid,0.04530672776836421,0.0077456185587375685,0.06636670416197975,0.10279681971758635,0.031264234105845085,0.07867783985102421,0.3334811687279733,0.3097149710939435,0.07867897653198173
Argentina,2024,South America,4698222.0,0.4474,654556323.0,4184.0,0.1028,0.9227,0.3603,13969.7837,45696159.0,11.61,0.3851,10281.437439851345,9.156130606075665,139.32000722826635,post_covid,0.04568881282147187,0.007711273002574316,0.06718624457657078,0.10067538098258189,0.03137297617271055,0.07693202979515829,0.33516900087809987,0.3125453010527003,0.07693316563572866
Argentina,2025,South America,4739009.0,0.4474,660238685.0,4221.0,0.1037,0.9227,0.3603,13969.7837,45696159.0,11.61,0.3851,10370.694394686434,9.237100212295742,139.31998968560725,post_covid,0.04608562750487019,0.007778233297998981,0.06778081311264664,0.10067538098258189,0.03137297617271055,0.07693202979515829,0.33814489649140755,0.3154001588656831,0.076933148621248
Argentina,2026,South America,4773930.0,0.4474,665103907.0,4252.0,0.1045,0.9227,0.3603,13969.7837,45696159.0,11.61,0.3851,10447.114384384036,9.304939612101752,139.31999568489692,post_covid,0.04642537216760471,0.007835564510341063,0.06827896512935883,0.10067538098258189,0.03137297617271055,0.07693202979515829,0.34069279780095024,0.31779206676304705,0.07693315443990967
Armenia,2000,Asia,40493.0,0.4429,2429583.0,62.0,0.0126,0.6496,0.1534,593.4506,3221100.0,5.0,0.2328,1257.1171338983577,1.924808295302847,60.000074086879216,pre_covid,0.0003740002956627903,2.6687056673017638e-05,0.0009480957737425679,0.0035145599037580957,0.0020950586921861174,0.0,0.03429121201350251,0.05758053142056322,1.4154155813805494e-06
Armenia,2001,Asia,41405.0,0.442,2484298.0,64.0,0.0129,0.6482,0.1581,659.589,3211800.0,5.0,0.2333,1289.1525001556759,1.9926520953982192,59.999951696654996,pre_covid,0.00038287309805716275,2.733181189349823e-05,0.0009802346135304515,0.00399496519875181,0.002088648232990078,0.0,0.03535929579579149,0.059972594465037964,1.2967103103824658e-06
Armenia,2002,Asia,42456.0,0.4413,2547378.0,65.0,0.0133,0.6474,0.1629,742.6511,3199800.0,5.0,0.2339,1326.832927057941,2.031376961060066,60.000423968343696,pre_covid,0.00039309822450067747,2.8075139304773305e-05,0.0009963040334243934,0.004598298098448466,0.0020803766727371235,0.0,0.03661559024739123,0.06133797081367606,1.7547627336790247e-06
Armenia,2003,Asia,43589.0,0.4406,2615369.0,67.0,0.0137,0.6467,0.1676,882.0302,3182500.0,5.0,0.2347,1369.6465043205028,2.1052631578947367,60.000665305466974,pre_covid,0.0004041211248436862,2.8876337371038423e-05,0.001028442873212277,0.00561069721381047,0.002068451840039114,0.0,0.03804302788517606,0.0639430790283773,1.988833622944051e-06
Armenia,2004,Asia,51157.0,0.4398,3069393.0,73.0,0.0162,0.646,0.1722,1130.0879,3164900.0,5.0,0.2355,1616.3859837593604,2.3065499699832537,59.99947221299138,pre_covid,0.0004777498183969872,3.422650358183035e-05,0.0011248593925759281,0.007412498172768687,0.002056320218334781,0.0,0.04626951215016753,0.07104012759965736,8.316630519796522e-07
Armenia,2005,Asia,62480.0,0.439,3778773.0,80.0,0.0199,0.6453,0.1768,1557.4846,3146400.0,5.04,0.2364,1985.7615052123062,2.5425883549453343,60.479721510883486,pre_covid,0.0005879107191771177,4.258575530995832e-05,0.0012373453318335209,0.010516952434481093,0.0020435682296114765,0.0004655493482309129,0.058584776501118964,0.07936246061979445,0.0004666215038348768
Armenia,2006,Asia,73594.0,0.4382,4662931.0,86.0,0.0235,0.6448,0.1814,2041.6527,3127100.0,5.28,0.2375,2353.426497393751,2.750151897924595,63.360205995053946,pre_covid,0.0006960382694085377,5.300457073954215e-05,0.0013337618511971717,0.01403377350827553,0.002030264803537975,0.00325884543761639,0.07084301048883541,0.08668081660579413,0.0032603796939005454
Armenia,2007,Asia,89841.0,0.4373,6166701.0,95.0,0.0289,0.6443,0.1861,2962.7023,3107400.0,5.72,0.2386,2891.195211430778,3.0572182532020338,68.6401642902461,pre_covid,0.0008541045199582842,7.072482218616738e-05,0.0014783866302426482,0.020723942983071446,0.0020166856587893744,0.008379888268156421,0.08877263356452388,0.09750748138029305,0.00838136778165493
Armenia,2008,Asia,102824.0,0.4364,7551419.0,103.0,0.0333,0.6438,0.1909,3777.6686,3087100.0,6.12,0.2399,3330.763499724661,3.33646464319264,73.44023768769937,pre_covid,0.0009804154777281716,8.704217865867847e-05,0.0016069419893941829,0.02664356193002867,0.0020026929360281265,0.01303538175046555,0.10342817881923022,0.10735325901746101,0.013036919457335405
Armenia,2009,Asia,94400.0,0.4355,6400338.0,101.0,0.0308,0.6435,0.1961,2820.5927,3066000.0,5.65,0.2413,3078.9302022178736,3.294194390084801,67.8001906779661,pre_covid,0.0008984588029801525,7.347797352396184e-05,0.0015748031496062992,0.019691710508299775,0.001988148775916682,0.007565176908752332,0.09503186273697199,0.1058628780217368,0.007566684289470761
Armenia,2010,Asia,100913.0,0.4345,6975105.0,106.0,0.0331,0.6433,0.2014,3041.3445,3044800.0,5.76,0.2427,3314.2735155018395,3.481345244351025,69.1199845411394,pre_covid,0.0009618234542899635,8.025096125694125e-05,0.0016551502490760083,0.02129517133588849,0.0019735356861364625,0.008845437616387335,0.10287839004587498,0.11246151550375852,0.008846741493285445
Armenia,2011,Asia,108801.0,0.4336,7716154.0,112.0,0.0359,0.6432,0.2067,3349.5531,3027900.0,5.91,0.2442,3593.2824730010902,3.698933254070478,70.91988125109144,pre_covid,0.00103856541184129,8.898339681176026e-05,0.0017515667684396593,0.023533886566414166,0.0019618865721135513,0.01059124767225326,0.11218076356096554,0.12013331803013584,0.0105924464961537
Armenia,2012,Asia,115209.0,0.4327,8281209.0,117.0,0.0381,0.6433,0.212,3511.564,3024100.0,5.99,0.2458,3809.6954465791478,3.8689196785820577,71.87987917610603,pre_covid,0.0011009085234017489,9.56419394620145e-05,0.0018319138679093684,0.024710674849872747,0.001959267244700116,0.011522346368715086,0.11939613876532586,0.12612676538368822,0.01152354058126138
Armenia,2013,Asia,121786.0,0.4319,8870900.0,122.0,0.0403,0.6436,0.2176,3680.1669,3022000.0,6.07,0.2475,4029.980145598941,4.037061548643282,72.84006371832558,pre_covid,0.0011648958275111648,0.00010259078988183394,0.0019122609673790777,0.025935345025009972,0.0019578197216558488,0.012453445065176911,0.12674060027763026,0.132055176720272,0.012454815664859984
Armenia,2014,Asia,128092.0,0.4311,9453206.0,127.0,0.0425,0.6441,0.2237,3852.118,3013800.0,6.15,0.2492,4250.18249386157,4.213949167164377,73.8001280329763,pre_covid,0.0012262465861722532,0.00010945261631731181,0.001992608066848787,0.027184335307810788,0.0019521674888163302,0.013384543761638737,0.13408231615227034,0.13829194905163672,0.013385974140729251
Armenia,2015,Asia,127091.0,0.4304,9135280.0,129.0,0.0423,0.6449,0.2303,3512.3935,3004600.0,5.99,0.2511,4229.880849364308,4.293416760966518,71.87983413459646,pre_covid,0.0012165079072284299,0.00010570621316960985,0.0020247469066366703,0.024716700036333222,0.001945825959289065,0.011522346368715086,0.1334054436899064,0.14109384832762373,0.011523496895872018
